 Time;Temp;RPM;COUNTER;BearingDE;BearingNDE;Unbal;Misal;Losenes 
2019-03-15-13:51:38; 28.1;0.0;0.0;0.7143168;0.7143168;0.03892009;0.0;0.0
2019-03-15-13:51:58; 28.1;0.0;0.0;0.8001977;0.8001977;0.06377071;0.0;0.0
2019-03-15-13:52:19; 28.1;0.0;0.0;0.8352353;0.8352353;0.03377928;0.0;0.0
2019-03-15-13:52:39; 28.0;0.0;0.0;0.9316961;0.9316961;0.08965974;0.0;0.0
2019-03-15-13:52:59; 28.0;0.0;0.0;1.033165;1.033165;0.07312026;0.0;0.0
2019-03-15-13:53:19; 28.0;0.0;0.0;0.8479812;0.8479812;0.029626;0.0;0.0
2019-03-15-13:53:39; 28.0;0.0;0.0;0.923296;0.923296;0.05724887;0.0;0.0
2019-03-15-13:54:00; 28.0;0.0;0.0;0.9531189;0.9531189;0.03676091;0.0;0.0
2019-03-15-13:54:20; 28.0;0.0;0.0;0.9900706;0.9900706;0.04405481;0.0;0.0
2019-03-15-13:54:40; 28.0;0.0;0.0;0.8426479;0.8426479;0.03984729;0.0;0.0
2019-03-15-13:55:00; 28.0;0.0;0.0;0.8473941;0.8473941;0.04046105;0.0;0.0
2019-03-15-13:55:21; 28.0;0.0;0.0;0.7996438;0.7996438;0.03926423;0.0;0.0
2019-03-15-13:55:41; 28.0;0.0;0.0;0.8872491;0.8872491;0.05324645;0.0;0.0
2019-03-15-13:56:01; 28.0;0.0;0.0;0.9119078;0.9119078;0.04837731;0.0;0.0
2019-03-15-13:56:21; 27.9;0.0;0.0;1.207763;1.207763;0.04684055;0.0;0.0
2019-03-15-13:56:41; 27.9;0.0;0.0;0.6153428;0.6153428;0.06243972;0.0;0.0
2019-03-15-13:57:02; 27.9;0.0;0.0;1.01392;1.01392;0.03962172;0.0;0.0
2019-03-15-13:57:22; 27.9;0.0;0.0;0.941327;0.941327;0.06598609;0.0;0.0
2019-03-15-13:57:42; 27.9;0.0;0.0;1.156561;1.156561;0.06625907;0.0;0.0
2019-03-15-13:58:02; 27.9;0.0;0.0;0.8323188;0.8323188;0.04526644;0.0;0.0
2019-03-15-13:58:23; 27.9;0.0;0.0;1.054436;1.054436;0.08428355;0.0;0.0
2019-03-15-13:58:43; 27.9;0.0;0.0;0.7675766;0.7675766;0.05156404;0.0;0.0
2019-03-15-13:59:03; 27.9;0.0;0.0;0.7723228;0.7723228;0.04052428;0.0;0.0
2019-03-15-13:59:23; 27.9;0.0;0.0;1.195672;1.195672;0.03229089;0.0;0.0
2019-03-15-13:59:43; 27.8;0.0;0.0;1.023979;1.023979;0.05747744;0.0;0.0
2019-03-15-14:00:04; 27.8;0.0;0.0;0.7256527;0.7256527;0.04004736;0.0;0.0
2019-03-15-14:00:24; 27.8;0.0;0.0;0.8960709;0.8960709;0.03414414;0.0;0.0
2019-03-15-14:00:44; 27.8;0.0;0.0;0.8263791;0.8263791;0.04844674;0.0;0.0
2019-03-15-14:01:04; 27.8;0.0;0.0;0.869491;0.869491;0.061499;0.0;0.0
2019-03-15-14:01:25; 27.8;0.0;0.0;0.775939;0.775939;0.03984429;0.0;0.0
2019-03-15-14:01:45; 27.8;0.0;0.0;0.9097053;0.9097053;0.06655029;0.0;0.0
2019-03-15-14:02:05; 27.8;0.0;0.0;0.9475224;0.9475224;0.06577016;0.0;0.0
2019-03-15-14:02:25; 27.8;0.0;0.0;0.8954117;0.8954117;0.05768311;0.0;0.0
2019-03-15-14:02:46; 27.8;0.0;0.0;0.9039633;0.9039633;0.03458319;0.0;0.0
2019-03-15-14:03:06; 27.8;0.0;0.0;0.834882;0.834882;0.04537543;0.0;0.0
2019-03-15-14:03:26; 27.8;0.0;0.0;0.8062594;0.8062594;0.03216079;0.0;0.0
2019-03-15-14:03:46; 27.8;0.0;0.0;0.7694577;0.7694577;0.0213069;0.0;0.0
2019-03-15-14:04:07; 27.8;0.0;0.0;1.004481;1.004481;0.03046249;0.0;0.0
2019-03-15-14:04:27; 27.8;0.0;0.0;0.9966958;0.9966958;0.04735494;0.0;0.0
2019-03-15-14:04:47; 27.7;0.0;0.0;0.7802712;0.7802712;0.04734883;0.0;0.0
2019-03-15-14:05:07; 27.7;0.0;0.0;0.7534634;0.7534634;0.04495986;0.0;0.0
2019-03-15-14:05:27; 27.7;0.0;0.0;0.9989706;0.9989706;0.06844896;0.0;0.0
2019-03-15-14:05:48; 27.7;0.0;0.0;0.9274908;0.9274908;0.05104729;0.0;0.0
2019-03-15-14:06:08; 27.7;0.0;0.0;0.7168769;0.7168769;0.0468511;0.0;0.0
2019-03-15-14:06:28; 27.7;0.0;0.0;1.012253;1.012253;0.06734809;0.0;0.0
2019-03-15-14:06:48; 27.7;0.0;0.0;0.7319728;0.7319728;0.03155222;0.0;0.0
2019-03-15-14:07:08; 27.7;0.0;0.0;1.033464;1.033464;0.05350638;0.0;0.0
2019-03-15-14:07:29; 27.7;0.0;0.0;1.125184;1.125184;0.05184398;0.0;0.0
2019-03-15-14:07:49; 27.7;0.0;0.0;1.016549;1.016549;0.06254033;0.0;0.0
2019-03-15-14:08:09; 27.7;0.0;0.0;0.8240276;0.8240276;0.05604575;0.0;0.0
2019-03-15-14:08:29; 27.7;0.0;0.0;0.906321;0.906321;0.0532119;0.0;0.0
2019-03-15-14:08:50; 27.7;0.0;0.0;0.8634545;0.8634545;0.09465372;0.0;0.0
2019-03-15-14:09:10; 27.7;0.0;0.0;1.017085;1.017085;0.04393142;0.0;0.0
2019-03-15-14:09:30; 27.7;0.0;0.0;0.79489;0.79489;0.03543228;0.0;0.0
2019-03-15-14:09:50; 27.7;0.0;0.0;0.8293528;0.8293528;0.06374904;0.0;0.0
2019-03-15-14:10:11; 27.6;0.0;0.0;0.8557703;0.8557703;0.02339158;0.0;0.0
2019-03-15-14:10:31; 27.6;0.0;0.0;1.012373;1.012373;0.03527822;0.0;0.0
2019-03-15-14:10:51; 27.6;0.0;0.0;0.7185821;0.7185821;0.04560577;0.0;0.0
2019-03-15-14:11:11; 27.6;0.0;0.0;0.7131577;0.7131577;0.05550388;0.0;0.0
2019-03-15-14:11:31; 27.6;0.0;0.0;0.8246979;0.8246979;0.0324603;0.0;0.0
2019-03-15-14:11:52; 27.6;0.0;0.0;0.9279119;0.9279119;0.05652804;0.0;0.0
2019-03-15-14:12:12; 27.6;0.0;0.0;0.9741548;0.9741548;0.06438246;0.0;0.0
2019-03-15-14:12:32; 27.6;0.0;0.0;1.009455;1.009455;0.05391415;0.0;0.0
2019-03-15-14:12:52; 27.6;0.0;0.0;0.8002683;0.8002683;0.04524291;0.0;0.0
2019-03-15-14:13:13; 27.6;0.0;0.0;0.9431158;0.9431158;0.02446261;0.0;0.0
2019-03-15-14:13:33; 27.6;0.0;0.0;0.7426017;0.7426017;0.03754464;0.0;0.0
2019-03-15-14:13:53; 27.6;0.0;0.0;0.8236897;0.8236897;0.06034713;0.0;0.0
2019-03-15-14:14:13; 27.5;0.0;0.0;0.8371877;0.8371877;0.05337408;0.0;0.0
2019-03-15-14:14:33; 27.5;0.0;0.0;0.897247;0.897247;0.07320562;0.0;0.0
2019-03-15-14:14:54; 27.5;0.0;0.0;0.7324642;0.7324642;0.0446802;0.0;0.0
2019-03-15-14:15:14; 27.5;0.0;0.0;0.7594916;0.7594916;0.06998387;0.0;0.0
2019-03-15-14:15:34; 27.5;0.0;0.0;0.7731359;0.7731359;0.04754491;0.0;0.0
2019-03-15-14:15:54; 27.5;0.0;0.0;1.101891;1.101891;0.03004808;0.0;0.0
2019-03-15-14:16:15; 27.5;0.0;0.0;0.8417722;0.8417722;0.0573142;0.0;0.0
2019-03-15-14:16:35; 27.5;0.0;0.0;0.9441354;0.9441354;0.03946417;0.0;0.0
2019-03-15-14:16:55; 27.5;0.0;0.0;0.981129;0.981129;0.03948116;0.0;0.0
2019-03-15-14:17:15; 27.5;0.0;0.0;0.9466032;0.9466032;0.03872173;0.0;0.0
2019-03-15-14:17:35; 27.5;0.0;0.0;1.031529;1.031529;0.03742748;0.0;0.0
2019-03-15-14:17:56; 27.5;0.0;0.0;0.8682286;0.8682286;0.06671845;0.0;0.0
2019-03-15-14:18:16; 27.5;0.0;0.0;0.8754768;0.8754768;0.0655388;0.0;0.0
2019-03-15-14:18:36; 27.5;0.0;0.0;0.8933421;0.8933421;0.05196683;0.0;0.0
2019-03-15-14:18:56; 27.4;0.0;0.0;0.9735197;0.9735197;0.05468154;0.0;0.0
2019-03-15-14:19:16; 27.4;0.0;0.0;0.874165;0.874165;0.0323873;0.0;0.0
2019-03-15-14:19:37; 27.4;0.0;0.0;0.8012279;0.8012279;0.0433744;0.0;0.0
2019-03-15-14:19:57; 27.4;0.0;0.0;0.8134603;0.8134603;0.03988392;0.0;0.0
2019-03-15-14:20:17; 27.4;0.0;0.0;0.8491259;0.8491259;0.06894531;0.0;0.0
2019-03-15-14:20:37; 27.4;0.0;0.0;0.9429846;0.9429846;0.05585129;0.0;0.0
2019-03-15-14:20:58; 27.4;0.0;0.0;0.8496335;0.8496335;0.04091083;0.0;0.0
2019-03-15-14:21:18; 27.4;0.0;0.0;1.073323;1.073323;0.04822598;0.0;0.0
2019-03-15-14:21:38; 27.4;0.0;0.0;0.7805651;0.7805651;0.05520527;0.0;0.0
2019-03-15-14:21:58; 27.4;0.0;0.0;0.9472773;0.9472773;0.08933638;0.0;0.0
2019-03-15-14:22:18; 27.4;0.0;0.0;0.7873661;0.7873661;0.05803951;0.0;0.0
2019-03-15-14:22:39; 27.4;0.0;0.0;0.8549462;0.8549462;0.03552479;0.0;0.0
2019-03-15-14:22:59; 27.3;0.0;0.0;0.7434961;0.7434961;0.04620509;0.0;0.0
2019-03-15-14:23:19; 27.3;0.0;0.0;0.8120669;0.8120669;0.07547014;0.0;0.0
2019-03-15-14:23:39; 27.3;0.0;0.0;0.8458253;0.8458253;0.04949755;0.0;0.0
2019-03-15-14:23:59; 27.3;0.0;0.0;1.054774;1.054774;0.04560216;0.0;0.0
2019-03-15-14:24:20; 27.3;0.0;0.0;0.8453718;0.8453718;0.05624745;0.0;0.0
2019-03-15-14:24:40; 27.3;0.0;0.0;0.8912277;0.8912277;0.06046168;0.0;0.0
2019-03-15-14:25:00; 27.3;0.0;0.0;0.9441228;0.9441228;0.05277954;0.0;0.0
2019-03-15-14:25:20; 27.3;0.0;0.0;0.854247;0.854247;0.05101482;0.0;0.0
2019-03-15-14:25:40; 27.3;0.0;0.0;1.071785;1.071785;0.06402011;0.0;0.0
2019-03-15-14:26:01; 27.3;0.0;0.0;0.7569707;0.7569707;0.02936681;0.0;0.0
2019-03-15-14:26:21; 27.3;0.0;0.0;0.9180529;0.9180529;0.04425311;0.0;0.0
2019-03-15-14:26:41; 27.3;0.0;0.0;0.9859445;0.9859445;0.04620524;0.0;0.0
2019-03-15-14:27:01; 27.3;0.0;0.0;1.142378;1.142378;0.03847971;0.0;0.0
2019-03-15-14:27:22; 27.3;0.0;0.0;1.050506;1.050506;0.06422192;0.0;0.0
2019-03-15-14:27:42; 27.3;0.0;0.0;0.8676043;0.8676043;0.02957663;0.0;0.0
2019-03-15-14:28:02; 27.3;0.0;0.0;1.133947;1.133947;0.10875001;0.0;0.0
2019-03-15-14:28:22; 27.2;0.0;0.0;1.012451;1.012451;0.05630473;0.0;0.0
2019-03-15-14:28:42; 27.2;0.0;0.0;0.7899179;0.7899179;0.06118816;0.0;0.0
2019-03-15-14:29:03; 27.2;0.0;0.0;0.8296999;0.8296999;0.0418725;0.0;0.0
2019-03-15-14:29:23; 27.2;0.0;0.0;0.9309856;0.9309856;0.0476551;0.0;0.0
2019-03-15-14:29:43; 27.2;0.0;0.0;1.00292;1.00292;0.0567797;0.0;0.0
2019-03-15-14:30:03; 27.2;0.0;0.0;0.930594;0.930594;0.06629863;0.0;0.0
2019-03-15-14:30:23; 27.2;0.0;0.0;0.7479602;0.7479602;0.04413115;0.0;0.0
2019-03-15-14:30:44; 27.2;0.0;0.0;1.029308;1.029308;0.02495254;0.0;0.0
2019-03-15-14:31:04; 27.2;0.0;0.0;1.100536;1.100536;0.04426134;0.0;0.0
2019-03-15-14:31:24; 27.2;0.0;0.0;0.8362153;0.8362153;0.03701917;0.0;0.0
2019-03-15-14:31:44; 27.2;0.0;0.0;0.7622317;0.7622317;0.04472408;0.0;0.0
2019-03-15-14:32:05; 27.2;0.0;0.0;0.8803971;0.8803971;0.0275736;0.0;0.0
2019-03-15-14:32:25; 27.2;0.0;0.0;0.8939275;0.8939275;0.01984568;0.0;0.0
2019-03-15-14:32:45; 27.1;0.0;0.0;0.9623381;0.9623381;0.05503645;0.0;0.0
2019-03-15-14:33:05; 27.1;0.0;0.0;1.026316;1.026316;0.02869666;0.0;0.0
2019-03-15-14:33:25; 27.1;0.0;0.0;0.9645088;0.9645088;0.09352183;0.0;0.0
2019-03-15-14:33:46; 27.1;0.0;0.0;0.8076082;0.8076082;0.05139749;0.0;0.0
2019-03-15-14:34:06; 27.1;0.0;0.0;0.8212264;0.8212264;0.04829465;0.0;0.0
2019-03-15-14:34:26; 27.1;0.0;0.0;0.8023079;0.8023079;0.04613066;0.0;0.0
2019-03-15-14:34:46; 27.1;0.0;0.0;0.86631;0.86631;0.05553451;0.0;0.0
2019-03-15-14:35:06; 27.1;0.0;0.0;0.8804878;0.8804878;0.05136314;0.0;0.0
2019-03-15-14:35:27; 27.1;0.0;0.0;0.8438256;0.8438256;0.04413609;0.0;0.0
2019-03-15-14:35:47; 27.1;0.0;0.0;0.754333;0.754333;0.04852423;0.0;0.0
2019-03-15-14:36:07; 27.1;0.0;0.0;1.102265;1.102265;0.06162034;0.0;0.0
2019-03-15-14:36:27; 27.1;0.0;0.0;0.8180472;0.8180472;0.03228732;0.0;0.0
2019-03-15-14:36:47; 27.1;0.0;0.0;0.866511;0.866511;0.02866114;0.0;0.0
2019-03-15-14:37:08; 27.1;0.0;0.0;0.9067812;0.9067812;0.03197198;0.0;0.0
2019-03-15-14:37:28; 27.1;0.0;0.0;0.9199698;0.9199698;0.04359428;0.0;0.0
2019-03-15-14:37:48; 27.1;0.0;0.0;0.7876911;0.7876911;0.07363173;0.0;0.0
2019-03-15-14:38:08; 27.1;0.0;0.0;0.9919816;0.9919816;0.03429454;0.0;0.0
2019-03-15-14:38:28; 27.1;0.0;0.0;1.089537;1.089537;0.08226196;0.0;0.0
2019-03-15-14:38:49; 27.0;0.0;0.0;0.7889457;0.7889457;0.03083227;0.0;0.0
2019-03-15-14:39:09; 27.0;0.0;0.0;0.8578175;0.8578175;0.0423561;0.0;0.0
2019-03-15-14:39:29; 27.0;0.0;0.0;0.9594991;0.9594991;0.0599989;0.0;0.0
2019-03-15-14:39:49; 27.0;0.0;0.0;0.9008912;0.9008912;0.03499502;0.0;0.0
2019-03-15-14:40:09; 27.0;0.0;0.0;0.9826975;0.9826975;0.06305254;0.0;0.0
2019-03-15-14:40:30; 27.0;0.0;0.0;0.9156093;0.9156093;0.06755592;0.0;0.0
2019-03-15-14:40:50; 27.0;0.0;0.0;1.179103;1.179103;0.03976683;0.0;0.0
2019-03-15-14:41:10; 27.0;0.0;0.0;0.9839963;0.9839963;0.06819541;0.0;0.0
2019-03-15-14:41:30; 27.0;0.0;0.0;0.7118338;0.7118338;0.0378734;0.0;0.0
2019-03-15-14:41:51; 27.0;0.0;0.0;0.7819239;0.7819239;0.02979127;0.0;0.0
2019-03-15-14:42:11; 27.0;0.0;0.0;0.8888062;0.8888062;0.0246436;0.0;0.0
2019-03-15-14:42:31; 27.0;0.0;0.0;0.7155384;0.7155384;0.05946886;0.0;0.0
2019-03-15-14:42:51; 27.0;0.0;0.0;0.9394085;0.9394085;0.07460634;0.0;0.0
2019-03-15-14:43:12; 26.9;0.0;0.0;0.9473162;0.9473162;0.04220286;0.0;0.0
2019-03-15-14:43:32; 26.9;0.0;0.0;0.7916683;0.7916683;0.02038211;0.0;0.0
2019-03-15-14:43:52; 26.9;0.0;0.0;0.7323367;0.7323367;0.03768212;0.0;0.0
2019-03-15-14:44:12; 26.9;0.0;0.0;1.142383;1.142383;0.0770566;0.0;0.0
2019-03-15-14:44:32; 26.9;0.0;0.0;1.021367;1.021367;0.04697975;0.0;0.0
2019-03-15-14:44:53; 26.9;0.0;0.0;1.075788;1.075788;0.06261498;0.0;0.0
2019-03-15-14:45:13; 26.9;0.0;0.0;0.7559505;0.7559505;0.03654321;0.0;0.0
2019-03-15-14:45:33; 26.9;0.0;0.0;1.034933;1.034933;0.03353217;0.0;0.0
2019-03-15-14:45:53; 26.9;0.0;0.0;0.8496909;0.8496909;0.03214266;0.0;0.0
2019-03-15-14:46:14; 26.9;0.0;0.0;1.018503;1.018503;0.06008979;0.0;0.0
2019-03-15-14:46:34; 26.9;0.0;0.0;0.8753886;0.8753886;0.02619974;0.0;0.0
2019-03-15-14:46:54; 26.9;0.0;0.0;0.7509008;0.7509008;0.05596631;0.0;0.0
2019-03-15-14:47:14; 26.9;0.0;0.0;0.9616461;0.9616461;0.03804889;0.0;0.0
2019-03-15-14:47:35; 26.9;0.0;0.0;0.9445056;0.9445056;0.05981118;0.0;0.0
2019-03-15-14:47:55; 26.9;0.0;0.0;1.018416;1.018416;0.02672337;0.0;0.0
2019-03-15-14:48:15; 26.8;0.0;0.0;0.878284;0.878284;0.03458453;0.0;0.0
2019-03-15-14:48:35; 26.8;0.0;0.0;0.9749107;0.9749107;0.04070503;0.0;0.0
2019-03-15-14:48:56; 26.8;0.0;0.0;0.9551401;0.9551401;0.04218667;0.0;0.0
2019-03-15-14:49:16; 26.8;0.0;0.0;1.054866;1.054866;0.05707311;0.0;0.0
2019-03-15-14:49:36; 26.8;0.0;0.0;1.078479;1.078479;0.07116149;0.0;0.0
2019-03-15-14:49:56; 26.8;0.0;0.0;0.8315594;0.8315594;0.0411062;0.0;0.0
2019-03-15-14:50:16; 26.8;0.0;0.0;0.8589721;0.8589721;0.05449382;0.0;0.0
2019-03-15-14:50:37; 26.8;0.0;0.0;0.9131196;0.9131196;0.04918526;0.0;0.0
2019-03-15-14:50:57; 26.8;0.0;0.0;0.7846929;0.7846929;0.06802342;0.0;0.0
2019-03-15-14:51:17; 26.8;0.0;0.0;1.019481;1.019481;0.06795096;0.0;0.0
2019-03-15-14:51:37; 26.8;0.0;0.0;0.8268987;0.8268987;0.0361085;0.0;0.0
2019-03-15-14:51:58; 26.8;0.0;0.0;0.9884534;0.9884534;0.0542135;0.0;0.0
2019-03-15-14:52:18; 26.8;0.0;0.0;1.079098;1.079098;0.08696339;0.0;0.0
2019-03-15-14:52:38; 26.8;0.0;0.0;1.024366;1.024366;0.04524147;0.0;0.0
2019-03-15-14:52:58; 26.8;0.0;0.0;0.894631;0.894631;0.04589473;0.0;0.0
2019-03-15-14:53:18; 26.8;0.0;0.0;0.9814559;0.9814559;0.05109585;0.0;0.0
2019-03-15-14:53:39; 26.8;0.0;0.0;0.7873843;0.7873843;0.07234485;0.0;0.0
2019-03-15-14:53:59; 26.8;0.0;0.0;0.9289601;0.9289601;0.04355082;0.0;0.0
2019-03-15-14:54:19; 26.7;0.0;0.0;0.8274469;0.8274469;0.038774;0.0;0.0
2019-03-15-14:54:39; 26.7;0.0;0.0;1.016945;1.016945;0.05275402;0.0;0.0
2019-03-15-14:55:00; 26.7;0.0;0.0;0.9664256;0.9664256;0.0592838;0.0;0.0
2019-03-15-14:55:20; 26.7;0.0;0.0;1.043348;1.043348;0.0499859;0.0;0.0
2019-03-15-14:55:40; 26.7;0.0;0.0;0.9169707;0.9169707;0.06703735;0.0;0.0
2019-03-15-14:56:00; 26.7;0.0;0.0;0.6312245;0.6312245;0.04675629;0.0;0.0
2019-03-15-14:56:20; 26.7;0.0;0.0;0.8969088;0.8969088;0.02729835;0.0;0.0
2019-03-15-14:56:41; 26.7;0.0;0.0;0.7471324;0.7471324;0.0715147;0.0;0.0
2019-03-15-14:57:01; 26.7;0.0;0.0;0.8932886;0.8932886;0.05456855;0.0;0.0
2019-03-15-14:57:21; 26.7;0.0;0.0;0.9994782;0.9994782;0.05617676;0.0;0.0
2019-03-15-14:57:41; 26.7;0.0;0.0;0.8081957;0.8081957;0.06247493;0.0;0.0
2019-03-15-14:58:02; 26.7;0.0;0.0;1.012466;1.012466;0.05419838;0.0;0.0
2019-03-15-14:58:22; 26.7;0.0;0.0;0.9619203;0.9619203;0.0552892;0.0;0.0
2019-03-15-14:58:42; 26.7;0.0;0.0;1.008366;1.008366;0.03906394;0.0;0.0
2019-03-15-14:59:02; 26.7;0.0;0.0;0.8852742;0.8852742;0.07305121;0.0;0.0
2019-03-15-14:59:22; 26.7;0.0;0.0;0.7545885;0.7545885;0.06111261;0.0;0.0
2019-03-15-14:59:43; 26.6;0.0;0.0;1.050085;1.050085;0.02942234;0.0;0.0
2019-03-15-15:00:03; 26.6;0.0;0.0;0.7134967;0.7134967;0.03824566;0.0;0.0
2019-03-15-15:00:23; 26.6;0.0;0.0;0.8014137;0.8014137;0.05240023;0.0;0.0
2019-03-15-15:00:43; 26.6;0.0;0.0;0.7834728;0.7834728;0.0308594;0.0;0.0
2019-03-15-15:01:04; 26.6;0.0;0.0;0.8853106;0.8853106;0.05416348;0.0;0.0
2019-03-15-15:01:24; 26.6;0.0;0.0;1.066334;1.066334;0.0374409;0.0;0.0
2019-03-15-15:01:44; 26.6;0.0;0.0;0.9606092;0.9606092;0.04309111;0.0;0.0
2019-03-15-15:02:04; 26.6;0.0;0.0;0.8446862;0.8446862;0.07266552;0.0;0.0
2019-03-15-15:02:24; 26.6;0.0;0.0;0.8052816;0.8052816;0.0568865;0.0;0.0
2019-03-15-15:02:45; 26.6;0.0;0.0;1.096299;1.096299;0.07231989;0.0;0.0
2019-03-15-15:03:05; 26.6;0.0;0.0;0.8206265;0.8206265;0.06520872;0.0;0.0
2019-03-15-15:03:25; 26.6;0.0;0.0;0.8279168;0.8279168;0.03125551;0.0;0.0
2019-03-15-15:03:45; 26.6;0.0;0.0;0.7879867;0.7879867;0.03136234;0.0;0.0
2019-03-15-15:04:06; 26.6;0.0;0.0;0.8897471;0.8897471;0.02231624;0.0;0.0
2019-03-15-15:04:26; 26.6;0.0;0.0;0.8444805;0.8444805;0.09538411;0.0;0.0
2019-03-15-15:04:46; 26.6;0.0;0.0;0.790261;0.790261;0.06487013;0.0;0.0
2019-03-15-15:05:06; 26.6;0.0;0.0;1.012509;1.012509;0.04450725;0.0;0.0
2019-03-15-15:05:27; 26.6;0.0;0.0;0.8671;0.8671;0.02680992;0.0;0.0
2019-03-15-15:05:47; 26.5;0.0;0.0;0.8571278;0.8571278;0.03052258;0.0;0.0
2019-03-15-15:06:07; 26.5;0.0;0.0;0.8806297;0.8806297;0.05218256;0.0;0.0
2019-03-15-15:06:27; 26.5;0.0;0.0;0.9982963;0.9982963;0.03509048;0.0;0.0
2019-03-15-15:06:48; 26.5;0.0;0.0;0.9953036;0.9953036;0.04027476;0.0;0.0
2019-03-15-15:07:08; 26.5;0.0;0.0;1.20736;1.20736;0.07019946;0.0;0.0
2019-03-15-15:07:28; 26.5;0.0;0.0;0.9649983;0.9649983;0.03207883;0.0;0.0
2019-03-15-15:07:48; 26.5;0.0;0.0;0.9834338;0.9834338;0.0611992;0.0;0.0
2019-03-15-15:08:08; 26.5;0.0;0.0;1.014471;1.014471;0.02897502;0.0;0.0
2019-03-15-15:08:29; 26.5;0.0;0.0;0.9471501;0.9471501;0.03465734;0.0;0.0
2019-03-15-15:08:49; 26.5;0.0;0.0;0.7740937;0.7740937;0.04447495;0.0;0.0
2019-03-15-15:09:09; 26.5;0.0;0.0;0.5855203;0.5855203;0.02557875;0.0;0.0
2019-03-15-15:09:29; 26.5;0.0;0.0;0.9060912;0.9060912;0.09628365;0.0;0.0
2019-03-15-15:09:50; 26.5;0.0;0.0;0.8022281;0.8022281;0.05825234;0.0;0.0
2019-03-15-15:10:10; 26.5;0.0;0.0;0.8513337;0.8513337;0.07520792;0.0;0.0
2019-03-15-15:10:30; 26.5;0.0;0.0;1.052574;1.052574;0.04406636;0.0;0.0
2019-03-15-15:10:50; 26.5;0.0;0.0;1.211954;1.211954;0.04260009;0.0;0.0
2019-03-15-15:11:10; 26.5;0.0;0.0;0.9230852;0.9230852;0.03881465;0.0;0.0
2019-03-15-15:11:31; 26.5;0.0;0.0;0.9167506;0.9167506;0.04464786;0.0;0.0
2019-03-15-15:11:51; 26.5;0.0;0.0;0.8635612;0.8635612;0.05654583;0.0;0.0
2019-03-15-15:12:11; 26.5;0.0;0.0;0.7656118;0.7656118;0.0587805;0.0;0.0
2019-03-15-15:12:31; 26.5;0.0;0.0;0.9429854;0.9429854;0.04798181;0.0;0.0
2019-03-15-15:12:52; 26.5;0.0;0.0;1.074621;1.074621;0.02271227;0.0;0.0
2019-03-15-15:13:12; 26.5;0.0;0.0;0.9422812;0.9422812;0.04431734;0.0;0.0
2019-03-15-15:13:32; 26.5;0.0;0.0;0.8527614;0.8527614;0.04511454;0.0;0.0
2019-03-15-15:13:52; 26.5;0.0;0.0;1.026225;1.026225;0.06010857;0.0;0.0
2019-03-15-15:14:12; 26.4;0.0;0.0;0.7918099;0.7918099;0.07136656;0.0;0.0
2019-03-15-15:14:33; 26.4;0.0;0.0;0.8528426;0.8528426;0.04143656;0.0;0.0
2019-03-15-15:14:53; 26.4;0.0;0.0;1.056845;1.056845;0.05426269;0.0;0.0
2019-03-15-15:15:13; 26.4;0.0;0.0;0.9319088;0.9319088;0.02465421;0.0;0.0
2019-03-15-15:15:33; 26.4;0.0;0.0;0.7435879;0.7435879;0.04980454;0.0;0.0
2019-03-15-15:15:53; 26.4;0.0;0.0;0.8106653;0.8106653;0.06769084;0.0;0.0
2019-03-15-15:16:14; 26.4;0.0;0.0;0.7489696;0.7489696;0.0387322;0.0;0.0
2019-03-15-15:16:34; 26.4;0.0;0.0;0.75445;0.75445;0.04441775;0.0;0.0
2019-03-15-15:16:54; 26.4;0.0;0.0;0.7425868;0.7425868;0.04417618;0.0;0.0
2019-03-15-15:17:14; 26.4;0.0;0.0;1.105548;1.105548;0.03357526;0.0;0.0
2019-03-15-15:17:35; 26.4;0.0;0.0;0.9769821;0.9769821;0.04685952;0.0;0.0
2019-03-15-15:17:55; 26.4;0.0;0.0;0.8458881;0.8458881;0.04056139;0.0;0.0
2019-03-15-15:18:15; 26.4;0.0;0.0;0.9221278;0.9221278;0.05755964;0.0;0.0
2019-03-15-15:18:35; 26.4;0.0;0.0;0.8671846;0.8671846;0.03826954;0.0;0.0
2019-03-15-15:18:55; 26.4;0.0;0.0;0.7954479;0.7954479;0.06777541;0.0;0.0
2019-03-15-15:19:16; 26.4;0.0;0.0;0.9547975;0.9547975;0.05171945;0.0;0.0
2019-03-15-15:19:36; 26.4;0.0;0.0;0.7944108;0.7944108;0.02124936;0.0;0.0
2019-03-15-15:19:56; 26.4;0.0;0.0;1.087594;1.087594;0.0600429;0.0;0.0
2019-03-15-15:20:16; 26.4;0.0;0.0;0.9302493;0.9302493;0.04982151;0.0;0.0
2019-03-15-15:20:36; 26.4;0.0;0.0;0.9639667;0.9639667;0.05265228;0.0;0.0
2019-03-15-15:20:57; 26.3;0.0;0.0;1.099343;1.099343;0.03873637;0.0;0.0
2019-03-15-15:21:17; 26.3;0.0;0.0;0.8858231;0.8858231;0.06170853;0.0;0.0
2019-03-15-15:21:37; 26.3;0.0;0.0;1.078696;1.078696;0.02636019;0.0;0.0
2019-03-15-15:21:57; 26.3;0.0;0.0;0.8041845;0.8041845;0.03680133;0.0;0.0
2019-03-15-15:22:17; 26.3;0.0;0.0;1.004257;1.004257;0.07516838;0.0;0.0
2019-03-15-15:22:38; 26.3;0.0;0.0;0.9858225;0.9858225;0.03556437;0.0;0.0
